218.000000;0.976445;0.967138;0.960633;0.950696;0.928734;0.860864
218.500000;0.967847;0.958296;0.952170;0.941140;0.916918;0.848411
219.000000;0.962530;0.952189;0.944041;0.933913;0.908746;0.840492
219.500000;0.957932;0.947987;0.940494;0.928274;0.903699;0.836303
220.000000;0.956009;0.944510;0.937345;0.925542;0.900596;0.834303
220.500000;0.955697;0.945971;0.937361;0.924530;0.899661;0.835584
221.000000;0.957206;0.947330;0.938949;0.926343;0.902219;0.837912
221.500000;0.959951;0.950623;0.941754;0.930603;0.905682;0.842252
222.000000;0.964642;0.954868;0.946585;0.936005;0.911469;0.848241
222.500000;0.971988;0.962507;0.953531;0.943783;0.920120;0.856938
223.000000;0.979489;0.970551;0.962653;0.952137;0.929627;0.867501
223.500000;0.990845;0.980247;0.972858;0.964215;0.941564;0.880051
224.000000;1.003327;0.992619;0.986538;0.976491;0.955108;0.894597
224.500000;1.017409;1.008799;1.001857;0.993212;0.971970;0.912538
225.000000;1.034778;1.025237;1.019048;1.012093;0.992079;0.933152
225.500000;1.052298;1.043742;1.038235;1.031545;1.013229;0.954658
226.000000;1.071424;1.064310;1.058191;1.053668;1.035263;0.978141
226.500000;1.091696;1.084859;1.078992;1.076659;1.058631;1.002830
227.000000;1.113807;1.105685;1.102597;1.099017;1.082854;1.027492
227.500000;1.135880;1.128843;1.125703;1.122632;1.107424;1.053809
228.000000;1.157081;1.151869;1.149558;1.146292;1.132250;1.079568
228.500000;1.179170;1.173934;1.172963;1.170924;1.157401;1.106120
229.000000;1.201337;1.198434;1.198090;1.197428;1.183962;1.132485
229.500000;1.226809;1.223625;1.222950;1.223727;1.212667;1.160860
230.000000;1.253653;1.250753;1.250282;1.251773;1.241417;1.191533
230.500000;1.279567;1.278202;1.280056;1.281632;1.271492;1.223190
231.000000;1.309098;1.306853;1.309473;1.312406;1.304513;1.255067
231.500000;1.337389;1.336435;1.339490;1.343418;1.337354;1.288685
232.000000;1.366663;1.366647;1.373202;1.375246;1.370985;1.323475
232.500000;1.398378;1.398753;1.405957;1.409153;1.405748;1.358518
233.000000;1.430720;1.433174;1.438841;1.444182;1.440584;1.396904
233.500000;1.464353;1.467085;1.472628;1.480196;1.478091;1.435864
234.000000;1.497258;1.499317;1.507912;1.516611;1.516357;1.472631
234.500000;1.531325;1.534325;1.543731;1.552590;1.556553;1.512194
235.000000;1.564597;1.570469;1.580211;1.588779;1.593927;1.551744
235.500000;1.600267;1.601657;1.615306;1.624800;1.631776;1.589661
236.000000;1.633335;1.635984;1.649143;1.661643;1.669266;1.627425
236.500000;1.666028;1.670997;1.682250;1.699516;1.702870;1.664617
237.000000;1.698123;1.704068;1.714929;1.731686;1.738642;1.699259
237.500000;1.730314;1.734918;1.748208;1.762333;1.773473;1.734017
238.000000;1.761182;1.765270;1.779329;1.797535;1.809620;1.772487
238.500000;1.788635;1.798401;1.810760;1.830150;1.844543;1.807418
239.000000;1.837466;1.846676;1.857538;1.873618;1.891591;1.855390
239.500000;1.887361;1.894290;1.909002;1.924726;1.943326;1.904604
240.000000;1.920308;1.929862;1.943639;1.960678;1.974750;1.941252
240.500000;1.957318;1.963896;1.978531;1.997029;2.012651;1.980426
241.000000;1.993252;1.995773;2.016372;2.039063;2.054210;2.018586
241.500000;2.027601;2.032811;2.052361;2.074815;2.088429;2.058033
242.000000;2.064464;2.067745;2.089259;2.099444;2.119839;2.095203
242.500000;2.096551;2.102820;2.117253;2.124309;2.146148;2.132654
243.000000;2.115594;2.128788;2.146090;2.160800;2.184044;2.163747
243.500000;2.132200;2.154832;2.172069;2.194288;2.223758;2.196145
244.000000;2.155262;2.178368;2.186943;2.218617;2.250068;2.222180
244.500000;2.174562;2.189296;2.206399;2.225712;2.269289;2.231067
245.000000;2.185009;2.205598;2.223548;2.232358;2.272750;2.252012
245.500000;2.197730;2.214765;2.229622;2.251808;2.268682;2.264901
246.000000;2.205423;2.212860;2.226495;2.253650;2.278446;2.260396
246.500000;2.201736;2.208254;2.226659;2.253986;2.278364;2.262187
247.000000;2.184897;2.203185;2.221627;2.248713;2.271370;2.255109
247.500000;2.178521;2.187594;2.205616;2.231743;2.271329;2.239489
248.000000;2.159031;2.170743;2.188215;2.219834;2.253175;2.222508
248.500000;2.140795;2.150913;2.162174;2.195677;2.234097;2.198350
249.000000;2.128156;2.129503;2.139598;2.159595;2.199346;2.165048
249.500000;2.091484;2.097408;2.116754;2.136758;2.165396;2.138626
250.000000;2.057494;2.072702;2.089318;2.111773;2.141513;2.101211
250.500000;2.023259;2.037003;2.056120;2.078063;2.107424;2.066025
251.000000;1.987203;1.995272;2.012763;2.043473;2.073209;2.030494
251.500000;1.950242;1.960886;1.978974;2.002489;2.038854;1.993889
252.000000;1.910031;1.918310;1.941221;1.967649;1.996194;1.956372
252.500000;1.869547;1.878461;1.901212;1.928383;1.954583;1.910532
253.000000;1.829361;1.841421;1.855628;1.878929;1.909943;1.860142
253.500000;1.792355;1.797528;1.812624;1.833909;1.862341;1.812060
254.000000;1.749806;1.755577;1.771475;1.793704;1.814780;1.761643
254.500000;1.709543;1.714603;1.730569;1.748579;1.767667;1.708776
255.000000;1.666844;1.674485;1.685859;1.703628;1.719173;1.654885
255.500000;1.629904;1.633802;1.649001;1.659772;1.668607;1.603134
256.000000;1.594191;1.595156;1.607623;1.615993;1.619307;1.548009
256.500000;1.555753;1.557916;1.567873;1.572348;1.570398;1.495041
257.000000;1.525016;1.525410;1.531356;1.533466;1.526707;1.444629
257.500000;1.495462;1.492553;1.500053;1.495477;1.486769;1.398186
258.000000;1.465383;1.464305;1.467287;1.460134;1.446982;1.356498
258.500000;1.441473;1.438366;1.435756;1.426870;1.406531;1.316157
259.000000;1.415447;1.412987;1.405586;1.394732;1.369760;1.280360
259.500000;1.391802;1.386196;1.379402;1.367940;1.342945;1.246379
260.000000;1.369378;1.360733;1.354663;1.340165;1.314077;1.214266
260.500000;1.346361;1.336676;1.328838;1.313019;1.283577;1.185112
261.000000;1.326869;1.312939;1.305207;1.286605;1.255696;1.156353
261.500000;1.302819;1.291324;1.278906;1.259938;1.228977;1.129526
262.000000;1.280506;1.267503;1.253833;1.236787;1.203823;1.102391
262.500000;1.256947;1.241547;1.232132;1.211595;1.178620;1.077859
263.000000;1.233353;1.222211;1.209053;1.187530;1.154915;1.054517
263.500000;1.213813;1.199180;1.189140;1.167539;1.130975;1.032030
264.000000;1.192209;1.177491;1.167829;1.146619;1.109162;1.010732
264.500000;1.170523;1.157809;1.148019;1.125400;1.087165;0.989685
265.000000;1.150524;1.140826;1.128450;1.105372;1.069134;0.970447
265.500000;1.131791;1.118851;1.108657;1.087850;1.049650;0.952192
266.000000;1.111477;1.100729;1.089144;1.068313;1.031129;0.932818
266.500000;1.091496;1.081157;1.069342;1.050766;1.013329;0.917111
267.000000;1.071812;1.061141;1.051962;1.031030;0.994417;0.899863
267.500000;1.049617;1.038933;1.031371;1.011179;0.977867;0.884931
268.000000;1.025010;1.017855;1.010366;0.994285;0.958680;0.869363
268.500000;1.004774;0.996722;0.991128;0.974542;0.942324;0.856173
269.000000;0.981323;0.976982;0.970735;0.956478;0.925921;0.842883
269.500000;0.960164;0.956482;0.950201;0.939366;0.909999;0.831228
270.000000;0.939795;0.935586;0.933266;0.921196;0.895365;0.819434
270.500000;0.918175;0.916094;0.914391;0.904768;0.883349;0.809475
271.000000;0.899431;0.898462;0.897893;0.891147;0.870061;0.800369
271.500000;0.880276;0.881834;0.881884;0.875923;0.858068;0.792167
272.000000;0.863384;0.864628;0.866401;0.863560;0.847431;0.784633
272.500000;0.843735;0.849508;0.851953;0.850415;0.836144;0.775522
273.000000;0.826254;0.831500;0.837392;0.837174;0.825087;0.768707
273.500000;0.808087;0.815909;0.821651;0.824500;0.814080;0.759408
274.000000;0.789309;0.798627;0.806733;0.808888;0.802653;0.750659
274.500000;0.770715;0.782056;0.791888;0.796630;0.789835;0.742122
275.000000;0.752722;0.764669;0.775500;0.783029;0.781168;0.734032
275.500000;0.736849;0.751921;0.762662;0.771635;0.769521;0.726087
276.000000;0.723603;0.737212;0.749994;0.760459;0.762077;0.720716
276.500000;0.710290;0.727108;0.740718;0.753291;0.756250;0.719165
277.000000;0.701446;0.718102;0.734292;0.748004;0.752756;0.718755
277.500000;0.694154;0.713182;0.728040;0.743751;0.751912;0.722617
278.000000;0.689124;0.708991;0.726078;0.743216;0.753642;0.728012
278.500000;0.681345;0.702769;0.723631;0.745396;0.760679;0.742275
279.000000;0.674776;0.699018;0.720513;0.745865;0.765582;0.752919
279.500000;0.667470;0.692501;0.716310;0.744968;0.768102;0.760058
280.000000;0.659538;0.686614;0.712635;0.743208;0.770760;0.768704
280.500000;0.649854;0.678954;0.707705;0.741422;0.771484;0.774705
281.000000;0.641367;0.671414;0.701637;0.737810;0.770788;0.776754
281.500000;0.631655;0.662804;0.694144;0.732556;0.767719;0.774941
282.000000;0.623341;0.654816;0.687038;0.723828;0.759718;0.769348
282.500000;0.615612;0.646046;0.678343;0.714652;0.749981;0.759403
283.000000;0.605285;0.636575;0.667597;0.703237;0.737520;0.746356
283.500000;0.597538;0.627222;0.656874;0.690603;0.723304;0.731344
284.000000;0.589447;0.618543;0.646690;0.680569;0.710074;0.715931
284.500000;0.581574;0.609820;0.637862;0.669236;0.699126;0.702661
285.000000;0.575751;0.603188;0.630699;0.661864;0.690283;0.693196
285.500000;0.570366;0.598682;0.626012;0.656781;0.684302;0.688667
286.000000;0.567633;0.596615;0.624988;0.656911;0.684688;0.688799
286.500000;0.565673;0.596524;0.626424;0.659491;0.688854;0.693758
287.000000;0.567119;0.598348;0.629279;0.664310;0.695264;0.702831
287.500000;0.568642;0.599833;0.632479;0.668727;0.702874;0.713051
288.000000;0.568047;0.601571;0.635519;0.672210;0.707150;0.718284
288.500000;0.566325;0.600777;0.635005;0.672710;0.708416;0.720616
289.000000;0.563510;0.597539;0.631387;0.669412;0.703580;0.715823
289.500000;0.557991;0.591788;0.624479;0.661060;0.693153;0.703809
290.000000;0.551164;0.582992;0.614686;0.648817;0.678538;0.685284
290.500000;0.543206;0.573790;0.602802;0.632941;0.659238;0.660628
291.000000;0.534334;0.562965;0.588294;0.616479;0.636906;0.633729
291.500000;0.525933;0.551059;0.574091;0.598094;0.613049;0.604897
292.000000;0.517442;0.540454;0.559962;0.578892;0.589605;0.574268
292.500000;0.509436;0.529376;0.545902;0.560386;0.565604;0.544248
293.000000;0.502120;0.519490;0.533034;0.543999;0.543274;0.514754
293.500000;0.495753;0.510658;0.521263;0.529505;0.522595;0.487721
294.000000;0.488556;0.501416;0.510052;0.513162;0.502052;0.461165
294.500000;0.481882;0.492400;0.499081;0.498622;0.482562;0.436977
295.000000;0.475090;0.484197;0.487976;0.484854;0.464965;0.414301
295.500000;0.467813;0.475112;0.477147;0.471179;0.447436;0.391988
296.000000;0.460403;0.465997;0.466395;0.456753;0.429591;0.370454
296.500000;0.452716;0.456257;0.454596;0.442781;0.412886;0.349757
297.000000;0.444285;0.446775;0.443135;0.428512;0.396358;0.329329
297.500000;0.435394;0.436840;0.431466;0.414795;0.379897;0.309814
298.000000;0.426993;0.426379;0.419848;0.401113;0.363822;0.290698
298.500000;0.419209;0.416793;0.408447;0.387665;0.347438;0.271614
299.000000;0.411121;0.407661;0.397419;0.375284;0.331725;0.253750
299.500000;0.403215;0.398320;0.386888;0.363135;0.317419;0.236399
300.000000;0.395861;0.389963;0.377217;0.351300;0.304139;0.220627
300.500000;0.387983;0.381548;0.367523;0.340183;0.290934;0.205822
301.000000;0.380862;0.373431;0.358653;0.329949;0.278577;0.191936
301.500000;0.374267;0.365859;0.349681;0.320008;0.267166;0.179346
302.000000;0.367728;0.358458;0.341338;0.310592;0.256827;0.168258
302.500000;0.361612;0.351446;0.333568;0.301527;0.247723;0.158032
303.000000;0.355826;0.344691;0.326499;0.293501;0.239042;0.148333
303.500000;0.350881;0.338973;0.320378;0.286883;0.230793;0.139910
304.000000;0.346959;0.334587;0.315014;0.281178;0.224341;0.132639
304.500000;0.344073;0.331151;0.311139;0.276272;0.218490;0.126114
305.000000;0.341451;0.328403;0.307835;0.272111;0.213135;0.120447
305.500000;0.339633;0.326253;0.304932;0.268883;0.209003;0.115584
306.000000;0.338404;0.324180;0.302416;0.265857;0.205349;0.111040
306.500000;0.336444;0.321924;0.299432;0.262584;0.201612;0.107075
307.000000;0.332747;0.317975;0.295574;0.258598;0.197113;0.103782
307.500000;0.327561;0.312276;0.290144;0.253580;0.192918;0.100881
308.000000;0.320135;0.305121;0.283015;0.247094;0.188390;0.098326
308.500000;0.309841;0.295508;0.274222;0.239340;0.182672;0.096104
309.000000;0.298037;0.283663;0.263552;0.230469;0.176552;0.094350
309.500000;0.285088;0.271277;0.251607;0.220563;0.170254;0.093229
310.000000;0.271194;0.258189;0.239199;0.210485;0.163622;0.092176
310.500000;0.256785;0.243841;0.226754;0.200445;0.156827;0.091022
311.000000;0.242607;0.230672;0.215026;0.190561;0.150816;0.090487
311.500000;0.229500;0.218731;0.204532;0.181537;0.145391;0.090442
312.000000;0.217442;0.207399;0.194470;0.173501;0.140573;0.090215
312.500000;0.206832;0.197426;0.185037;0.166533;0.136770;0.090278
313.000000;0.197327;0.188551;0.177166;0.160286;0.133271;0.091035
313.500000;0.188844;0.181116;0.170657;0.154692;0.130137;0.091915
314.000000;0.182344;0.174961;0.165255;0.150849;0.128016;0.092927
314.500000;0.176574;0.169644;0.160667;0.147503;0.126266;0.094004
315.000000;0.171619;0.165171;0.157081;0.144763;0.125279;0.095429
315.500000;0.167695;0.161410;0.153805;0.142589;0.124696;0.096655
316.000000;0.164945;0.159055;0.151633;0.141435;0.124682;0.098271
316.500000;0.163512;0.157722;0.150827;0.141137;0.125152;0.100567
317.000000;0.162007;0.156508;0.149908;0.141021;0.125712;0.102709
317.500000;0.160926;0.155817;0.149347;0.141026;0.127054;0.105001
318.000000;0.160584;0.156093;0.149851;0.141958;0.129281;0.108530
318.500000;0.161678;0.157375;0.151136;0.143938;0.131295;0.111688
319.000000;0.163036;0.158459;0.152550;0.145529;0.133577;0.114394
319.500000;0.164372;0.159652;0.153961;0.147118;0.135547;0.117022
320.000000;0.167349;0.162189;0.156424;0.149471;0.138150;0.120113
320.500000;0.169514;0.164232;0.158906;0.151700;0.141320;0.123632
321.000000;0.172011;0.166580;0.160983;0.154396;0.144524;0.127309
321.500000;0.174013;0.169022;0.163740;0.156909;0.146656;0.130252
322.000000;0.177091;0.173178;0.167264;0.161183;0.151093;0.133913
322.500000;0.179425;0.174582;0.169605;0.163350;0.152886;0.137220
323.000000;0.181926;0.177786;0.172309;0.165905;0.156572;0.140097
323.500000;0.185340;0.180899;0.175809;0.169729;0.159770;0.144646
324.000000;0.188373;0.183129;0.178623;0.172715;0.163043;0.147855
324.500000;0.191058;0.186670;0.181593;0.175985;0.166336;0.152143
325.000000;0.194048;0.189408;0.185131;0.179343;0.169951;0.155898
325.500000;0.197694;0.192807;0.188401;0.182972;0.173910;0.160299
326.000000;0.199598;0.195264;0.190792;0.186096;0.176560;0.163290
326.500000;0.202707;0.198677;0.194549;0.189349;0.180344;0.167197
327.000000;0.204775;0.200820;0.196607;0.191268;0.183452;0.170315
327.500000;0.208117;0.203546;0.200069;0.194949;0.186718;0.173898
328.000000;0.211325;0.206964;0.202984;0.198219;0.190094;0.177655
328.500000;0.214167;0.210207;0.206150;0.202097;0.194041;0.181369
329.000000;0.216703;0.212981;0.208984;0.204990;0.197087;0.184824
329.500000;0.219702;0.215503;0.212278;0.208014;0.200061;0.187849
330.000000;0.222559;0.218683;0.215498;0.211243;0.203430;0.191124
330.500000;0.225148;0.221484;0.218331;0.213920;0.206541;0.193819
331.000000;0.228388;0.224559;0.221304;0.217001;0.209232;0.196702
331.500000;0.230779;0.226643;0.223708;0.219715;0.211939;0.199844
332.000000;0.233402;0.229782;0.226637;0.222403;0.214917;0.203214
332.500000;0.236360;0.232530;0.229630;0.225368;0.218085;0.206122
333.000000;0.238811;0.235207;0.232385;0.227772;0.220834;0.208898
333.500000;0.241679;0.237875;0.234979;0.230722;0.223874;0.211878
334.000000;0.244317;0.240839;0.237846;0.233376;0.226335;0.214933
334.500000;0.247466;0.243690;0.240981;0.236467;0.229148;0.217935
335.000000;0.250224;0.246631;0.243760;0.239359;0.232295;0.220777
335.500000;0.252815;0.249511;0.246419;0.242320;0.235051;0.223746
336.000000;0.255935;0.252255;0.249446;0.245579;0.238272;0.226690
336.500000;0.258654;0.255011;0.252186;0.248314;0.241021;0.229639
337.000000;0.260786;0.257237;0.254220;0.250985;0.243777;0.232199
337.500000;0.262545;0.259014;0.256841;0.253214;0.246253;0.234996
338.000000;0.263820;0.260505;0.258296;0.255243;0.248460;0.237490
338.500000;0.264446;0.261581;0.259310;0.256512;0.250244;0.239965
339.000000;0.264607;0.262144;0.260214;0.257852;0.252198;0.242532
339.500000;0.264737;0.262091;0.260945;0.258800;0.253920;0.244874
340.000000;0.264161;0.261997;0.261485;0.259569;0.254988;0.246761
340.500000;0.263605;0.261946;0.261596;0.260065;0.256377;0.248953
341.000000;0.262240;0.261116;0.261185;0.260148;0.257224;0.250343
341.500000;0.260364;0.259712;0.260455;0.259671;0.257380;0.250990
342.000000;0.258355;0.258288;0.259490;0.259184;0.257548;0.251850
342.500000;0.256441;0.256412;0.257950;0.258361;0.257593;0.252488
343.000000;0.254094;0.254178;0.256061;0.257255;0.257153;0.252614
343.500000;0.251001;0.251537;0.253732;0.255462;0.255849;0.252250
344.000000;0.247934;0.248935;0.251025;0.253401;0.254451;0.251564
344.500000;0.244607;0.245648;0.248319;0.250857;0.252700;0.250165
345.000000;0.241023;0.241838;0.245084;0.248041;0.250383;0.248430
345.500000;0.237256;0.238072;0.241589;0.244943;0.247652;0.246143
346.000000;0.233241;0.234052;0.237675;0.241277;0.244495;0.243385
346.500000;0.228869;0.229818;0.233345;0.237289;0.241038;0.240216
347.000000;0.224017;0.225155;0.228696;0.232964;0.236897;0.236529
347.500000;0.218850;0.220205;0.223895;0.228545;0.232497;0.232667
348.000000;0.213335;0.215236;0.218965;0.223763;0.227735;0.228375
348.500000;0.207860;0.210191;0.213882;0.218803;0.223016;0.224009
349.000000;0.202231;0.204574;0.208626;0.213588;0.218143;0.219555
349.500000;0.196261;0.198746;0.203083;0.208296;0.212988;0.214769
350.000000;0.190234;0.193318;0.197574;0.203214;0.207836;0.210029
350.500000;0.184299;0.187547;0.192116;0.197792;0.202671;0.205291
351.000000;0.178148;0.181609;0.186457;0.192270;0.197646;0.200528
351.500000;0.171837;0.175855;0.180689;0.186774;0.192341;0.195719
352.000000;0.165693;0.169710;0.174901;0.181192;0.186936;0.190825
352.500000;0.159247;0.163335;0.168794;0.175475;0.181510;0.185727
353.000000;0.152605;0.157012;0.162580;0.169438;0.175785;0.180428
353.500000;0.145965;0.150559;0.156281;0.163199;0.169851;0.174968
354.000000;0.139277;0.144042;0.149701;0.156720;0.163665;0.169201
354.500000;0.132587;0.137524;0.143165;0.150212;0.157395;0.163403
355.000000;0.125598;0.130586;0.136255;0.143509;0.150683;0.156986
355.500000;0.118512;0.123510;0.129247;0.136571;0.143623;0.149957
356.000000;0.111451;0.116677;0.122257;0.129654;0.136563;0.143073
356.500000;0.104478;0.109647;0.115061;0.122282;0.129144;0.135866
357.000000;0.097712;0.102843;0.107907;0.115003;0.121843;0.128510
357.500000;0.091008;0.096058;0.100748;0.107783;0.114158;0.121030
358.000000;0.084387;0.088922;0.093566;0.100250;0.106370;0.113336
358.500000;0.077767;0.082241;0.086499;0.092966;0.098795;0.105449
359.000000;0.069664;0.073766;0.077495;0.083690;0.088953;0.095385
359.500000;0.060302;0.063714;0.067200;0.072617;0.077374;0.083432
360.000000;0.054822;0.058022;0.061131;0.065967;0.070620;0.076258
360.500000;0.049844;0.052774;0.055558;0.060156;0.064295;0.069510
361.000000;0.045232;0.047984;0.050561;0.054779;0.058531;0.063276
361.500000;0.040723;0.043249;0.045663;0.049355;0.052904;0.057294
362.000000;0.036547;0.038854;0.041051;0.044333;0.047683;0.051730
362.500000;0.032620;0.034828;0.036918;0.039708;0.042710;0.046609
363.000000;0.029276;0.031239;0.032961;0.035710;0.038270;0.041921
363.500000;0.026164;0.027982;0.029704;0.031920;0.034326;0.037504
364.000000;0.023281;0.024969;0.026409;0.028686;0.030559;0.033632
364.500000;0.020938;0.022304;0.023665;0.025612;0.027443;0.030223
365.000000;0.018712;0.019644;0.021034;0.022814;0.024399;0.027022
365.500000;0.016466;0.017469;0.018675;0.020573;0.021726;0.024229
366.000000;0.014591;0.015271;0.016462;0.018015;0.019137;0.021340
366.500000;0.012562;0.013559;0.014246;0.015814;0.016786;0.018999
367.000000;0.011211;0.011885;0.012797;0.014115;0.015052;0.017333
367.500000;0.010065;0.010735;0.011394;0.012717;0.013371;0.015685
368.000000;0.008951;0.009643;0.009891;0.011292;0.011631;0.014097
368.500000;0.007523;0.008191;0.008511;0.009812;0.010120;0.012537
369.000000;0.006276;0.007062;0.007220;0.008545;0.008823;0.010960
369.500000;0.005355;0.006231;0.006426;0.007626;0.007830;0.009970
370.000000;0.004084;0.004823;0.005366;0.006007;0.006071;0.008051
370.500000;0.003695;0.004186;0.004619;0.005389;0.005701;0.007205
371.000000;0.003154;0.003958;0.004342;0.004726;0.005205;0.006644
371.500000;0.002261;0.002904;0.003497;0.004137;0.003975;0.005628
372.000000;0.001924;0.002675;0.002483;0.003720;0.003511;0.005041
372.500000;0.001610;0.002200;0.002057;0.003290;0.002725;0.004443
373.000000;0.001010;0.001708;0.001574;0.002688;0.002168;0.004026
373.500000;0.000773;0.001601;0.001442;0.002854;0.002194;0.003896
374.000000;0.000800;0.001277;0.001391;0.002097;0.001684;0.003557
374.500000;0.000556;0.001034;0.001244;0.001807;0.001535;0.003299
375.000000;0.000246;0.000981;0.001160;0.001367;0.001446;0.003181
375.500000;0.000215;0.000543;0.000847;0.001346;0.001174;0.003080
376.000000;-0.000158;0.000502;0.000666;0.001055;0.000897;0.003106
376.500000;-0.000234;-0.000124;0.000319;0.000853;0.000498;0.002521
377.000000;-0.000416;0.000073;0.000286;0.000907;0.000711;0.002577
377.500000;-0.000621;-0.000265;-0.000111;0.000590;0.000259;0.002136
378.000000;-0.000999;-0.000718;-0.000457;0.000280;0.000023;0.001852
378.500000;-0.001436;-0.000976;-0.000810;-0.000054;-0.000301;0.001453
379.000000;-0.001739;-0.001328;-0.001202;-0.000427;-0.000541;0.001238
379.500000;-0.001999;-0.001295;-0.001312;-0.000692;-0.000530;0.001065
380.000000;-0.002027;-0.001460;-0.001428;-0.000882;-0.000646;0.001011
380.500000;-0.001927;-0.001164;-0.001235;-0.000796;-0.000449;0.001091
381.000000;-0.002090;-0.001388;-0.001439;-0.001030;-0.000709;0.001092
381.500000;-0.002242;-0.001409;-0.001424;-0.001182;-0.000953;0.001023
382.000000;-0.002091;-0.001444;-0.001379;-0.001015;-0.000921;0.001016
382.500000;-0.002109;-0.001519;-0.001400;-0.000860;-0.000839;0.001285
383.000000;-0.002176;-0.001567;-0.001324;-0.000875;-0.000864;0.001252
383.500000;-0.002138;-0.001461;-0.001299;-0.000874;-0.000906;0.001200
384.000000;-0.001984;-0.001530;-0.001242;-0.000735;-0.000508;0.001165
384.500000;-0.002044;-0.001595;-0.001306;-0.000700;-0.000597;0.001163
385.000000;-0.002114;-0.001823;-0.001408;-0.000873;-0.000755;0.001031
385.500000;-0.002154;-0.001722;-0.001353;-0.000890;-0.000566;0.000987
386.000000;-0.002226;-0.001817;-0.001408;-0.000935;-0.000429;0.000926
386.500000;-0.002189;-0.001770;-0.001536;-0.000992;-0.000416;0.000868
387.000000;-0.002363;-0.002083;-0.001642;-0.001205;-0.000561;0.000651
387.500000;-0.002444;-0.002057;-0.001632;-0.001176;-0.000442;0.000323
388.000000;-0.002550;-0.002116;-0.001775;-0.001208;-0.000460;0.000151
388.500000;-0.002703;-0.002160;-0.001833;-0.001167;-0.000480;0.000026
389.000000;-0.002759;-0.002161;-0.001898;-0.001188;-0.000577;-0.000038
389.500000;-0.002723;-0.002142;-0.001843;-0.001159;-0.000559;0.000016
390.000000;-0.002772;-0.002102;-0.001916;-0.001166;-0.000585;0.000022
390.500000;-0.002915;-0.002164;-0.002032;-0.001254;-0.000649;-0.000073
391.000000;-0.002818;-0.002223;-0.002024;-0.001195;-0.000623;-0.000034
391.500000;-0.002745;-0.002264;-0.001941;-0.001185;-0.000615;-0.000085
392.000000;-0.002820;-0.002220;-0.001892;-0.001223;-0.000608;-0.000113
392.500000;-0.002811;-0.002218;-0.001799;-0.001207;-0.000671;-0.000058
393.000000;-0.002842;-0.002306;-0.001782;-0.001193;-0.000726;0.000028
393.500000;-0.002873;-0.002349;-0.001826;-0.001232;-0.000662;0.000109
394.000000;-0.002876;-0.002396;-0.001940;-0.001272;-0.000716;0.000035
394.500000;-0.002819;-0.002394;-0.002014;-0.001350;-0.000889;0.000015
395.000000;-0.002810;-0.002417;-0.002063;-0.001341;-0.000998;-0.000017
395.500000;-0.002881;-0.002505;-0.002134;-0.001365;-0.001099;-0.000168
396.000000;-0.002824;-0.002464;-0.002139;-0.001402;-0.001107;-0.000193
396.500000;-0.002722;-0.002377;-0.002027;-0.001323;-0.001049;-0.000062
