200.000000;1.530648;1.606934;1.586446;1.583035;1.563164;1.493238;1.363412
200.500000;1.523065;1.591852;1.730896;1.669700;1.645626;1.526941;1.397881
201.000000;1.556754;1.625498;1.650266;1.606661;1.543348;1.521668;1.429822
201.500000;1.587295;1.611967;1.638507;1.591446;1.615815;1.454152;1.378900
202.000000;1.664481;1.647176;1.628854;1.589925;1.611166;1.518720;1.440235
202.500000;1.585380;1.638778;1.660360;1.622457;1.571803;1.520254;1.402051
203.000000;1.647129;1.599375;1.652209;1.555177;1.634963;1.471555;1.368455
203.500000;1.558213;1.630161;1.651566;1.646902;1.575236;1.527745;1.399845
204.000000;1.614064;1.662905;1.620409;1.566733;1.605861;1.535066;1.416357
204.500000;1.548359;1.637205;1.598370;1.595556;1.539115;1.544229;1.429853
205.000000;1.599303;1.641650;1.627900;1.578994;1.612192;1.533085;1.426913
205.500000;1.586677;1.600907;1.657548;1.587097;1.622350;1.580614;1.488149
206.000000;1.557202;1.626586;1.600711;1.615095;1.608470;1.537560;1.473058
206.500000;1.566040;1.561611;1.624493;1.605331;1.596664;1.545444;1.500165
207.000000;1.561443;1.568982;1.617822;1.597377;1.588915;1.558954;1.515486
207.500000;1.560123;1.583369;1.580382;1.592090;1.600831;1.573010;1.531512
208.000000;1.572680;1.595451;1.604045;1.603427;1.583681;1.600500;1.532155
208.500000;1.560851;1.583682;1.605148;1.603703;1.595332;1.601080;1.535624
209.000000;1.574687;1.583625;1.631064;1.616476;1.610080;1.577073;1.539639
209.500000;1.569980;1.609423;1.622335;1.607196;1.613037;1.589978;1.556454
210.000000;1.582800;1.603498;1.610701;1.608068;1.638715;1.605103;1.561129
210.500000;1.579799;1.606100;1.633537;1.632167;1.620662;1.609657;1.576883
211.000000;1.604707;1.611796;1.621122;1.629850;1.633543;1.604826;1.576025
211.500000;1.586519;1.617176;1.632894;1.652588;1.629780;1.601238;1.582625
212.000000;1.599358;1.599961;1.623451;1.624723;1.609239;1.616049;1.568020
212.500000;1.578939;1.589142;1.604049;1.602879;1.613287;1.579058;1.545494
213.000000;1.558846;1.563120;1.603513;1.594759;1.600526;1.562372;1.540242
213.500000;1.541635;1.550382;1.560437;1.570421;1.561622;1.545961;1.515338
214.000000;1.522603;1.537393;1.546543;1.531235;1.537841;1.516269;1.482369
214.500000;1.502555;1.511724;1.520577;1.507336;1.501662;1.480900;1.454726
215.000000;1.480688;1.492168;1.491554;1.493450;1.481425;1.450646;1.425003
215.500000;1.462029;1.469602;1.478583;1.471583;1.452738;1.423019;1.389687
216.000000;1.449819;1.459721;1.453144;1.451161;1.439176;1.405190;1.358960
216.500000;1.437861;1.444625;1.454359;1.431479;1.418899;1.387224;1.331971
217.000000;1.439400;1.447693;1.446760;1.431407;1.407962;1.368415;1.315643
217.500000;1.433495;1.444329;1.437046;1.427998;1.400564;1.358572;1.299264
218.000000;1.435676;1.441276;1.438668;1.428307;1.401691;1.352182;1.293870
218.500000;1.445744;1.444798;1.443620;1.430509;1.404950;1.357160;1.295515
219.000000;1.456949;1.454338;1.448386;1.435133;1.410254;1.360793;1.296451
219.500000;1.460181;1.455380;1.457650;1.440382;1.418637;1.368892;1.305265
220.000000;1.463981;1.463009;1.463678;1.452050;1.427229;1.382618;1.321008
220.500000;1.468237;1.473155;1.472425;1.458899;1.435532;1.395046;1.340805
221.000000;1.472795;1.477081;1.480347;1.471898;1.449385;1.411634;1.361653
221.500000;1.476686;1.484525;1.487046;1.482661;1.464377;1.430969;1.386097
222.000000;1.478993;1.488002;1.495382;1.493788;1.477076;1.450700;1.415098
222.500000;1.482182;1.496329;1.502070;1.503050;1.492040;1.471543;1.443415
223.000000;1.490835;1.505033;1.515098;1.520334;1.507936;1.494034;1.474271
223.500000;1.497566;1.512529;1.526264;1.533116;1.530299;1.520222;1.511373
224.000000;1.507677;1.524997;1.537455;1.548067;1.551638;1.549667;1.547863
224.500000;1.517357;1.538670;1.552090;1.562667;1.572672;1.577263;1.582999
225.000000;1.529143;1.548272;1.565893;1.583236;1.599360;1.605745;1.620475
225.500000;1.540120;1.560745;1.579973;1.602446;1.622409;1.633018;1.661784
226.000000;1.551486;1.573668;1.598161;1.625643;1.647000;1.666153;1.699628
226.500000;1.567827;1.593663;1.619329;1.647463;1.671424;1.698436;1.742174
227.000000;1.585893;1.612193;1.639304;1.670812;1.698985;1.731009;1.782110
227.500000;1.598951;1.627910;1.660040;1.698406;1.724709;1.765759;1.825372
228.000000;1.620188;1.650148;1.683243;1.718748;1.752277;1.796237;1.864879
228.500000;1.638952;1.670694;1.703570;1.740661;1.782109;1.834853;1.910370
