200.000000;0.531482;0.801656;1.322320;0.832512;0.602082;0.516620;0.763432;7.000000
200.500000;0.786334;0.801271;1.036700;7.000000;0.664472;1.041018;1.155443;2.735696
201.000000;0.697113;0.741650;0.888290;7.000000;0.919124;0.655649;0.945726;0.500697
201.500000;1.173978;0.797224;1.110421;7.000000;1.051106;0.928088;3.800899;3.516055
202.000000;3.318252;1.572649;2.000488;1.400078;1.049350;1.185768;1.343103;1.058260
202.500000;1.206881;1.735015;1.466521;1.529894;1.012157;7.000000;7.000000;2.768705
203.000000;1.401133;1.515118;1.637924;3.344463;1.375103;2.135686;1.427266;1.719181
203.500000;1.617177;1.720788;2.549913;1.928866;1.582873;1.796044;3.035553;1.928474
204.000000;1.632667;1.910409;7.000000;1.816731;1.620824;2.450381;2.138661;3.385496
204.500000;2.241521;1.883178;1.977981;2.263972;1.944146;1.929655;3.614543;2.014824
205.000000;2.429428;2.575920;2.096205;2.437425;2.336267;2.277059;7.000000;2.136243
205.500000;2.570431;7.000000;2.470258;2.120874;2.250056;2.212426;2.644023;2.548553
206.000000;2.698413;2.180201;3.275323;3.402514;3.181140;2.538933;2.703122;2.419753
206.500000;2.808669;2.893875;2.500777;2.849696;2.763644;2.449587;7.000000;2.782696
207.000000;2.908723;2.527942;2.798801;2.912566;2.833978;2.741825;2.670765;2.912928
207.500000;2.715898;2.775338;7.000000;2.719456;2.921822;2.855932;2.965425;3.001829
208.000000;3.037875;2.546242;2.793713;2.778067;2.999373;3.386273;3.077580;2.798979
208.500000;2.869602;2.891779;2.805331;2.847889;3.068942;2.806917;4.132908;3.105758
209.000000;2.909011;3.356563;3.578462;3.853306;2.890424;2.829799;2.960108;2.933712
209.500000;3.220770;2.889542;2.969931;3.316771;2.923235;2.749062;2.963627;3.921197
210.000000;3.041732;2.901061;3.673974;3.315007;3.194707;2.913276;3.937048;3.067731
210.500000;3.308456;2.820076;3.330944;3.359875;3.043573;3.174511;3.117249;3.056985
211.000000;2.963513;2.966119;3.084795;3.128038;3.058004;3.042994;7.000000;2.940261
211.500000;3.110199;3.023922;3.312576;3.136561;2.951206;3.056821;3.045195;2.958788
212.000000;3.171973;3.057387;3.392801;3.015493;3.296938;3.090284;3.357364;3.357625
212.500000;3.048609;2.964899;3.424213;3.392645;2.925751;2.988519;3.231040;3.230995
213.000000;3.055062;2.883304;3.451723;3.263571;3.004539;2.997481;3.073374;2.959484
213.500000;3.081116;2.981945;3.098228;2.990875;2.949681;2.927802;2.969599;2.951403
214.000000;3.105082;3.140485;3.207768;3.080205;3.177877;2.935155;3.077564;2.975112
214.500000;3.127322;3.068439;3.121722;2.934059;2.930345;2.882642;2.931508;2.915679
215.000000;3.042923;3.068269;2.938797;2.923878;2.906106;2.827827;2.855577;2.855353
215.500000;2.962490;2.999227;3.000606;2.943355;3.087597;2.893451;2.998602;2.861686
216.000000;2.963536;2.999130;2.961180;2.895931;2.850578;2.997623;2.976076;2.942811
216.500000;2.980877;3.015901;2.961835;3.034439;2.929114;2.794729;2.911701;2.911275
217.000000;2.996475;2.850715;2.977528;2.946093;2.915326;2.858369;2.912948;2.858657
217.500000;2.947671;2.930028;2.931046;2.991566;2.915443;2.900560;2.989770;2.912902
218.000000;2.946227;3.118086;2.989338;2.959928;2.929643;2.819665;2.902864;2.888591
218.500000;3.089221;3.095764;3.020360;2.957461;2.891847;2.852306;2.889203;2.939895
219.000000;3.071750;2.960932;3.033422;2.917459;2.940529;2.835070;2.953165;2.916227
219.500000;3.063863;3.057519;3.045311;3.088833;2.968026;2.974581;2.928758;2.913853
220.000000;3.075603;3.044379;3.056977;2.974841;2.884750;3.038879;2.975539;3.031584
220.500000;3.086648;3.036175;3.135393;3.042369;3.007848;3.050183;3.061794;3.022602
221.000000;3.097417;3.109432;3.171680;3.095153;3.077939;2.955045;3.094182;2.963754
221.500000;3.260063;3.219405;3.111642;3.105625;3.088283;2.980395;3.104699;3.123874
222.000000;3.244691;3.111768;3.164690;3.184003;3.163661;3.060085;3.114284;3.211213
222.500000;3.311230;3.137669;3.131798;3.149190;3.070784;3.090719;3.123748;3.147892
223.000000;3.187231;3.171868;3.469818;3.201942;3.155400;3.162265;3.280913;3.280745
223.500000;3.211511;3.253500;3.235315;3.324923;3.298873;3.197495;3.195091;3.363307
224.000000;3.250178;3.391073;3.364083;3.490744;3.345034;3.282709;3.295791;3.371928
224.500000;3.342473;3.340875;3.395760;3.426472;3.353255;3.176048;3.289069;3.380097
225.000000;3.391111;3.404369;3.361677;3.503606;3.361106;3.345102;3.263813;3.502318
225.500000;3.309355;3.592466;3.369244;3.445451;3.284457;3.384748;3.583351;3.444167
226.000000;3.592142;3.246046;3.617985;3.516590;3.428474;3.349928;3.507411;3.515354
226.500000;3.408079;3.336592;3.809206;3.461084;3.337582;3.453192;3.410860;3.765640
227.000000;3.469593;3.609813;3.815882;3.527050;3.437127;3.408600;3.526214;3.526908
227.500000;3.380620;3.548255;3.631383;3.476429;3.559457;3.370512;3.600194;3.678155
228.000000;3.480660;3.494435;3.565907;3.682109;3.452177;3.470326;3.606986;3.907811
228.500000;3.614480;3.799952;3.723525;3.697471;3.409340;3.534364;4.066370;3.914252
229.000000;3.620345;3.516587;3.841466;4.070624;3.513446;3.540487;4.109748;3.703940
229.500000;3.626292;3.455901;3.661741;3.643195;3.963301;3.681259;3.926163;3.793066
230.000000;3.419819;3.517762;3.736543;3.692011;3.767769;3.786140;3.931884;4.363910
230.500000;3.409325;3.641507;3.858855;3.937912;3.487500;3.632465;4.356863;4.145645
231.000000;3.384981;3.597907;3.683948;3.487887;3.649651;3.562749;3.851038;3.733920
231.500000;3.975832;3.534006;3.959366;3.613253;3.690207;3.567778;3.530840;3.805725
232.000000;4.048134;3.448712;4.652671;3.610894;3.611134;3.698089;3.573067;3.748911
232.500000;3.657717;3.481706;4.055719;3.703310;3.616075;3.811893;4.653667;3.657365
233.000000;3.549449;3.548481;3.884089;4.355282;3.757552;3.816838;4.687055;3.662129
233.500000;3.585034;3.663477;3.716592;3.724253;3.593379;3.558182;3.967537;3.816634
234.000000;3.671454;3.635073;4.291534;3.704175;3.659748;3.619391;4.341898;3.640128
234.500000;3.821473;3.474866;4.015766;4.343637;3.727968;4.057714;7.000000;3.706942
235.000000;3.980226;3.700942;3.951909;7.000000;3.951811;3.657690;4.226765;3.784962
235.500000;3.983612;3.920595;4.104784;7.000000;3.599045;3.623935;4.336132;4.035080
236.000000;3.795480;3.782713;3.907568;4.243546;3.581967;4.059044;3.942678;4.243902
236.500000;3.688618;3.785554;3.910579;3.799372;3.628183;4.012287;3.827837;7.000000
237.000000;3.587631;3.787898;3.913122;3.827214;3.566913;3.704505;3.991831;5.104096
237.500000;3.517233;3.665836;4.838346;3.680745;3.651541;3.613752;3.809473;3.810357
238.000000;3.706223;3.678550;4.597046;3.602099;3.560283;3.722718;4.017804;3.827542
238.500000;3.687227;3.792789;3.761372;4.016092;3.663239;3.850854;3.978455;3.997667
239.000000;3.702007;3.673525;3.770539;3.813088;4.159732;3.851897;3.824827;4.308987
239.500000;3.999127;3.677979;3.919647;3.701171;3.914366;4.048346;3.998869;3.816664
240.000000;3.696210;4.226764;3.767149;3.998816;3.923121;4.396718;4.303639;3.700316
240.500000;3.521749;3.964302;3.766309;3.998587;3.772952;3.856264;4.304896;3.998904
241.000000;3.597613;3.672101;4.142472;3.826754;3.755037;3.715500;4.284711;5.477615
241.500000;3.696471;3.792738;4.695793;3.602759;3.782491;3.851070;4.316335;4.355433
242.000000;3.813304;4.184614;3.933818;3.684770;3.490663;4.030461;4.277024;3.976232
242.500000;3.828297;3.828691;3.890952;3.994244;3.557534;4.392448;3.849080;7.000000
243.000000;3.691442;3.562789;4.175909;4.256328;3.882303;3.875372;3.672770;4.334367
243.500000;3.800372;3.678417;3.911173;7.000000;3.799199;3.610669;3.828954;3.711314
244.000000;3.988059;3.573095;3.771083;4.035245;3.625866;3.608211;3.797583;3.769470
244.500000;4.235721;3.748890;3.643379;3.934533;3.906469;3.693006;3.828305;4.043830
245.000000;4.045028;4.204660;3.858486;7.000000;3.770142;3.997769;3.682621;3.929317
245.500000;4.130047;3.815131;3.954863;7.000000;3.732620;4.060914;3.785043;4.045373
246.000000;4.561293;3.561838;3.727310;7.000000;3.898141;3.831197;3.977366;3.676363
246.500000;3.772299;3.633109;4.394116;7.000000;3.895052;3.827994;4.717496;3.772670
247.000000;3.822844;3.766084;5.998668;7.000000;3.765305;3.714216;7.000000;3.713659
247.500000;3.763432;3.762537;3.888230;3.820111;3.712254;3.666484;7.000000;3.714159
248.000000;3.963330;3.758874;3.884377;3.662125;3.883879;3.817194;4.069279;3.769001
248.500000;4.167984;3.873295;3.880457;3.750003;3.880029;3.951538;3.867120;3.450197
249.000000;4.079237;3.965736;4.039862;4.159937;3.875999;4.066059;4.079631;3.745932
249.500000;3.650297;3.862644;4.650807;4.077615;3.872001;3.805766;3.740649;3.814648
250.000000;3.988266;3.963502;4.196747;3.842633;4.272138;3.801694;3.947748;3.843688
250.500000;7.000000;3.516110;4.017884;4.088585;4.143589;3.797464;3.943595;7.000000
251.000000;4.129889;3.390786;4.638041;3.969500;3.485125;3.792960;4.130467;4.087254
251.500000;4.094819;3.730226;4.197942;7.000000;3.666545;3.614118;4.396613;3.634456
252.000000;3.628770;3.827598;3.850973;7.000000;3.851147;3.443451;3.930606;3.709543
252.500000;3.702345;3.825817;3.846380;4.107753;3.846753;3.545133;4.391490;3.803024
253.000000;3.797577;3.454230;3.980227;3.697742;3.980669;3.604309;7.000000;3.554939
253.500000;3.689946;3.443942;4.615736;3.916638;3.995692;3.770247;3.781939;3.440181
254.000000;3.703811;3.631338;4.611416;4.070942;3.711441;3.679879;7.000000;3.482368
254.500000;3.475085;3.491641;4.004581;4.430507;4.004389;3.527007;7.000000;3.761734
255.000000;3.600668;3.486835;3.560105;3.902493;3.623367;3.522133;4.426925;4.126310
255.500000;3.595920;3.436472;3.555340;3.897654;3.724791;3.517352;4.045451;3.538708
256.000000;3.533873;3.371391;3.609906;3.784821;3.497851;3.566322;3.966119;3.377265
256.500000;3.410205;3.387368;3.641852;3.586499;3.422449;3.536756;3.410666;3.256889
257.000000;3.405255;3.194608;3.457929;3.526385;3.403991;3.213230;3.405581;3.261246
257.500000;3.364319;3.171290;3.642344;3.400471;3.232186;3.166902;3.331276;3.395652
258.000000;3.243793;3.316033;3.334504;3.433666;3.401836;3.229629;3.196130;3.077150
258.500000;3.190414;3.253852;3.271004;3.427032;3.130858;3.200099;3.213732;2.964314
259.000000;3.234126;3.113874;3.357029;3.163330;3.087169;3.111270;3.034705;2.831162
259.500000;3.157735;3.091286;3.241962;3.178792;3.122863;3.035914;2.926110;2.858142
260.000000;3.152755;3.047174;3.008441;3.204245;3.044925;2.970001;2.993632;2.843460
260.500000;3.128333;3.081286;3.070359;3.068823;2.989840;2.910874;2.920297;2.797525
261.000000;3.094963;3.021728;3.091300;3.048485;2.959677;2.849112;2.823742;2.747976
261.500000;3.172577;3.003536;2.967102;2.991368;2.872953;2.795166;2.764706;2.684756
262.000000;2.985585;2.961200;2.917381;2.974144;2.867523;2.840353;2.782058;2.655465
262.500000;2.980251;2.993061;2.911949;2.933404;2.862092;2.768663;2.732678;2.644421
