200.000000;2.204515;2.205377;2.250835;2.359409;2.123888;2.027560;2.300856
200.500000;2.245284;2.071428;2.641088;2.167420;2.944216;2.541273;2.760516
201.000000;2.275791;2.276563;2.672974;2.197820;2.973516;2.277448;2.372167
201.500000;2.311221;2.609885;2.166528;2.233166;7.000000;2.137624;2.829082
202.000000;2.338519;2.040644;2.730549;2.263456;2.114120;2.634337;2.227795
202.500000;2.197464;2.646215;2.421576;3.031116;3.011468;2.672196;2.462132
203.000000;2.692152;2.232875;2.262281;2.333975;3.104527;2.233595;2.293070
203.500000;2.437538;2.427870;2.802358;2.579942;7.000000;2.711695;2.522542
204.000000;2.466560;2.295856;2.522053;2.622994;2.408860;2.768700;2.963585
204.500000;2.327255;2.492278;7.000000;3.161017;2.642203;2.798834;2.395987
205.000000;2.353583;2.360788;2.404604;2.699201;3.181001;2.830306;2.989353
205.500000;2.812759;2.546554;2.412530;2.713970;2.731607;4.099348;3.081686
206.000000;2.602771;2.592668;2.933118;3.235450;2.375586;2.616534;2.495794
206.500000;2.452520;2.452919;2.493358;2.795783;7.000000;2.452786;3.056697
207.000000;2.355181;2.630945;2.969081;2.438850;2.613284;3.588485;2.420467
207.500000;2.492049;2.511540;7.000000;3.185923;2.810931;2.535383;2.736096
208.000000;2.689617;2.690367;3.154229;2.891367;2.863542;3.606361;2.805349
208.500000;3.756484;2.737304;7.000000;3.342836;2.892363;2.605098;2.834221
209.000000;3.115455;2.605654;3.225674;2.954723;2.706380;2.742440;2.669922
209.500000;2.649372;2.772638;2.867333;2.734938;3.311334;2.794533;2.551869
210.000000;2.797995;2.822333;3.162823;2.943914;3.522006;2.823157;2.567914
210.500000;3.099794;2.692422;2.744520;3.005088;2.818836;3.752939;2.884423
211.000000;3.177636;3.082196;3.157643;3.032019;2.994840;2.933879;2.784788
211.500000;2.769064;2.934920;2.984015;3.060335;3.059775;2.904752;3.269249
212.000000;3.122623;2.663403;2.977460;2.880036;2.739809;3.174486;2.869786
212.500000;2.825906;2.763084;4.331785;2.747133;3.033638;3.260086;3.314120
